mol_name,smiles,mol_weight,IC50 (nM)
286532,[H]c1c([H])c(C(=O)c2n[o+]n([O-])c2C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c([H])c1OC([H])([H])[H],0.538496147940614,0.4695621578201312
658724,[H]/C(=N\c1c([H])c([H])c([H])c([H])c1OC([H])([H])[H])c1nc(-c2c([H])c([H])c([H])c([H])c2[H])oc1OC(=O)C([H])([H])[H],0.510050505656129,0.4675692988591265
659720,[H]N([H])c1nonc1-c1nnc(-c2nonc2C([H])([H])[H])n1[H],0.31246759887032494,0.5393055106108746
660829,[H]/C(=N\c1c([H])c([H])c([H])c([H])c1[H])c1nc(-c2oc([H])c([H])c2[H])oc1OC(=O)c1oc([H])c([H])c1[H],0.5291478844083568,0.5304137350624648
5293426,[H]c1oc(-c2nnc(SC([H])([H])C(=O)N([H])c3c([H])c([H])c([H])c([H])c3[H])nc2-c2oc([H])c([H])c2[H])c([H])c1[H],0.5742960172433516,0.40901431217993633
665480,[H]c1c([H])c(C([H])([H])[H])c([H])c(C([H])([H])S(=O)(=O)c2nnc([C@]([H])(N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])o2)c1[H],0.6358338854401612,0.3840163412318938
2997948,[H]c1c(N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])nc(N([H])[H])c2c(N([H])[H])nc(N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c(C#N)c12,0.48863877775931536,0.40502091614840596
2997975,[H]c1oc(C(=O)N([H])C([H])([H])C(=O)OC([H])(C(=O)c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],0.5522396307673536,0.4949705093877815
794694,[H]c1c([H])c(S(=O)(=O)N2S(=O)C([H])([H])C(C([H])([H])[H])=C(C([H])([H])[H])C2([H])[H])c([H])c([H])c1Cl,0.48153832744279307,0.41877871596486876
2998380,[H]C1=C([H])C([H])([H])N(S(=O)(=O)c2c([H])c([H])c([H])c([H])c2[H])S(N([H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2[H])=C1[H],0.5996209374573047,0.45955594549698336
3236798,[H]c1c([H])c([H])c(-c2c3c(=O)n(C([H])([H])[H])c(=O)n(C([H])([H])[H])c3c([H])n2-n2c([H])nnc2[H])c([H])c1[H],0.48683136779525155,0.3555768596762909
1506381,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])n2c(-c3nonc3N([H])[H])nc3c([H])c([H])c([H])c([H])c32)c1[H],0.4851417059386728,0.5393656497046729
3240114,[H]c1sc(C(=O)Oc2nn(S(=O)(=O)c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c(N([H])[H])c2[H])c([H])c1[H],0.575667733564321,0.35456025409879716
3240826,[H]c1c([H])c([H])c(N([H])C(=O)C([H])([H])n2c(-c3nonc3N([H])[H])nc3c([H])c([H])c([H])c([H])c32)c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.6134364082320506,0.5146897222104219
715538,[H]c1c([H])c(C([H])([H])n2c(-c3nonc3N([H])[H])nc3c([H])c([H])c([H])c([H])c32)c([H])c(OC([H])([H])[H])c1C([H])([H])[H],0.508467898405325,0.5380464279109273
3241895,[H]c1sc(C(=O)Oc2nn(S(=O)(=O)c3c([H])c([H])c(F)c([H])c3[H])c(N([H])[H])c2[H])c([H])c1[H],0.5580714535354117,0.3051819579832983
3243025,[H]c1c([H])c([H])c2c(c1[H])OC(OC(=O)C([H])([H])[H])(C(F)(F)F)C(=O)N2[H],0.4005603276147162,0.3385515201969928
3243128,[H]c1sc(C(=O)Oc2nn(S(=O)(=O)c3c([H])c([H])c([H])c([H])c3[H])c(N([H])[H])c2[H])c([H])c1[H],0.53062747381221,0.27671765719196145
3243168,[H]c1oc(C(=O)N([H])C([H])([H])C(=O)OC([H])([H])N2C(=O)c3c([H])c([H])c([H])c([H])c3C2=O)c([H])c1[H],0.49682806589435746,0.4549319753059691
714967,[H]N([H])C(=O)C([H])([H])N(C#N)c1nc(OC([H])([H])[H])nc(N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])n1,0.4046902212858103,0.4803294262112649
66541,[H]c1nc2c(=O)n(C([H])([H])[H])c(=O)nc-2n(C([H])([H])[H])n1,0.20731312112545944,0.1937395120205865
2142225,[H]c1c([H])c([H])c(N([H])c2c([H])c3c([H])c([H])c([H])c([H])c3c(=O)n2[H])c([H])c1[H],0.3171911125765918,0.4910522040421553
2212050,[H]c1c([H])c([H])c(C(=O)n2nnc3c([H])c([H])c([H])c([H])c32)c(SC([H])([H])C([H])([H])[H])c1[H],0.4162878290047685,0.4456161740566088
561320,[H]c1c([H])c([H])c(C([H])([H])n2c(-c3nonc3N([H])[H])nc3c([H])c([H])c([H])c([H])c32)c([H])c1[H],0.4315687588581333,0.5033159110763226
5345915,[H]c1c([H])c([H])c2c(nc(-c3nonc3N([H])[H])n2[H])c1[H],0.22949675599506147,0.5395176443465295
1265644,[H]c1c([H])c(N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])n3c(-c4nonc4N([H])[H])nc4c([H])c([H])c([H])c([H])c43)C([H])([H])C2([H])[H])c([H])c([H])c1F,0.6332257695744444,0.5395696946514186
971438,[H]c1c([H])c(C([H])([H])[H])c(C([H])([H])n2c(-c3nonc3N([H])[H])nc3c([H])c([H])c([H])c([H])c32)c([H])c1OC([H])([H])[H],0.508467898405325,0.5287128980160102
3250046,[H]c1oc(C(=O)N([H])C([H])([H])C(=O)OC([H])(C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],0.595599537210289,0.49322055138590676
5310676,[H]N([H])c1nc2n(n1)C1(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1([H])C(=N2)C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0.368128253966964,0.4757015114204518
2883004,[H]C([H])=C([H])OC([H])([H])C([H])([H])n1c(-c2nonc2N([H])[H])nc2c([H])c([H])c([H])c([H])c21,0.3926947472997133,0.5174839801550039
3194,[H]c1c([H])c([H])c(-n2[se]c3c([H])c([H])c([H])c([H])c3c2=O)c([H])c1[H],0.4004499225088823,0.3693526285303158
3241472,[H]c1nn(C([H])([H])c2c([H])c([H])c(F)c([H])c2[H])c([H])c1N([H])C(=O)c1noc2c1C([H])([H])C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H],0.5998538061681253,0.33627094514428385
3194,[H]c1c([H])c([H])c(-n2[se]c3c([H])c([H])c([H])c([H])c3c2=O)c([H])c1[H],0.4004499225088823,0.310690128781122
3241472,[H]c1nn(C([H])([H])c2c([H])c([H])c(F)c([H])c2[H])c([H])c1N([H])C(=O)c1noc2c1C([H])([H])C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H],0.5998538061681253,0.3717439511816964
3243466,[H]c1nn(C([H])([H])c2c([H])c([H])c([H])c([H])c2C([H])([H])[H])c([H])c1N([H])C(=O)c1noc2c1C([H])([H])C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H],0.5943480395276574,0.3865644137780576
3241472,[H]c1nn(C([H])([H])c2c([H])c([H])c(F)c([H])c2[H])c([H])c1N([H])C(=O)c1noc2c1C([H])([H])C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H],0.5998538061681253,0.3743193773474141
3243466,[H]c1nn(C([H])([H])c2c([H])c([H])c([H])c([H])c2C([H])([H])[H])c([H])c1N([H])C(=O)c1noc2c1C([H])([H])C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H],0.5943480395276574,0.39611919678253843
3241472,[H]c1nn(C([H])([H])c2c([H])c([H])c(F)c([H])c2[H])c([H])c1N([H])C(=O)c1noc2c1C([H])([H])C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H],0.5998538061681253,0.3755876886764621
3243466,[H]c1nn(C([H])([H])c2c([H])c([H])c([H])c([H])c2C([H])([H])[H])c([H])c1N([H])C(=O)c1noc2c1C([H])([H])C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H],0.5943480395276574,0.40022193930478867
646406,[H]OC(=O)C1([H])N([H])c2c(C([H])([H])[H])c(C([H])([H])[H])c([H])c([H])c2C2([H])C([H])=C([H])C([H])([H])C21[H],0.333214393090015,0.5328100247793686
647501,[H]c1c([H])c([H])c(-c2nc3c(=O)n(C([H])([H])[H])c(=O)nc-3n(C([H])([H])C([H])([H])[H])n2)c([H])c1[H],0.4163437474726673,0.2636092069332534
5280880,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])/C([H])=C(/[H])C([H])([H])[C@@]1([H])C(=O)C([H])=C([H])[C@]1([H])/C([H])=C(\[H])[C@@]([H])(O[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0.5069606962720695,0.5051998974063541
5389004,[H]C1=C([H])c2c([H])c([H])c([H])c([H])c2/C(=C(\[H])N([H])C23C([H])([H])N4C([H])([H])N(C([H])([H])C([H])([H])N(C4([H])[H])C2([H])[H])C3([H])[H])C1=O,0.4869356705084984,0.4862752776217882
659878,[H]c1oc(C([H])([H])n2c3nc4c([H])c([H])c([H])c([H])c4nc3c3c(=O)n(C([H])([H])c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])c(C([H])([H])[H])nc32)c([H])c1[H],0.6707944714659712,0.4926447494129567
2094474,[H]c1oc(-c2nc3c([H])c([H])c([H])c([H])c3c(C(=O)OC([H])([H])C(=O)c3c(N([H])[H])n(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c(=O)n(C([H])([H])[H])c3=O)c2[H])c([H])c1[H],0.7002481472434199,0.48878932252163504
646406,[H]OC(=O)C1([H])N([H])c2c(C([H])([H])[H])c(C([H])([H])[H])c([H])c([H])c2C2([H])C([H])=C([H])C([H])([H])C21[H],0.333214393090015,0.4657473675214463
647501,[H]c1c([H])c([H])c(-c2nc3c(=O)n(C([H])([H])[H])c(=O)nc-3n(C([H])([H])C([H])([H])[H])n2)c([H])c1[H],0.4163437474726673,0.27167751219208025
5280880,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])/C([H])=C(/[H])C([H])([H])[C@@]1([H])C(=O)C([H])=C([H])[C@]1([H])/C([H])=C(\[H])[C@@]([H])(O[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0.5069606962720695,0.5361457200731873
5389004,[H]C1=C([H])c2c([H])c([H])c([H])c([H])c2/C(=C(\[H])N([H])C23C([H])([H])N4C([H])([H])N(C([H])([H])C([H])([H])N(C4([H])[H])C2([H])[H])C3([H])[H])C1=O,0.4869356705084984,0.46886543313773854
659878,[H]c1oc(C([H])([H])n2c3nc4c([H])c([H])c([H])c([H])c4nc3c3c(=O)n(C([H])([H])c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])c(C([H])([H])[H])nc32)c([H])c1[H],0.6707944714659712,0.5203545162686448
2094474,[H]c1oc(-c2nc3c([H])c([H])c([H])c([H])c3c(C(=O)OC([H])([H])C(=O)c3c(N([H])[H])n(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c(=O)n(C([H])([H])[H])c3=O)c2[H])c([H])c1[H],0.7002481472434199,0.4762529809126909
647501,[H]c1c([H])c([H])c(-c2nc3c(=O)n(C([H])([H])[H])c(=O)nc-3n(C([H])([H])C([H])([H])[H])n2)c([H])c1[H],0.4163437474726673,0.2545022726211774
5389004,[H]C1=C([H])c2c([H])c([H])c([H])c([H])c2/C(=C(\[H])N([H])C23C([H])([H])N4C([H])([H])N(C([H])([H])C([H])([H])N(C4([H])[H])C2([H])[H])C3([H])[H])C1=O,0.4869356705084984,0.4800583234834748
659878,[H]c1oc(C([H])([H])n2c3nc4c([H])c([H])c([H])c([H])c4nc3c3c(=O)n(C([H])([H])c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])c(C([H])([H])[H])nc32)c([H])c1[H],0.6707944714659712,0.5338451704173086
644425,[H]c1oc(C([H])([H])N(C([H])([H])c2sc([H])c([H])c2[H])C([H])(c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c2nnnn2C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],0.6332612658583571,0.4138090574425306
648894,[H]c1oc(C([H])([H])N(C([H])([H])c2c([H])c([H])c([H])c(OC([H])([H])[H])c2[H])C([H])(c2c([H])c([H])c(F)c([H])c2[H])c2nnnn2C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],0.6684394078646202,0.44729135814262055
649280,[H]c1oc(C([H])([H])N(C([H])([H])c2sc([H])c([H])c2[H])C([H])(c2nnnn2C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],0.6536125836878692,0.4987648317213181
650554,[H]c1c([H])c([H])c(-c2nc3c([H])c(-c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])nn3c(N3C([H])([H])C([H])([H])C4(OC([H])([H])C([H])([H])O4)C([H])([H])C3([H])[H])c2[H])c([H])c1[H],0.6598366032087195,0.4904945217933082
5347980,[H]c1c(N([H])C(=O)c2nn3c(c2[H])N([H])C([H])(c2c([H])c([H])c(Cl)c(Cl)c2[H])C([H])([H])C3([H])C(F)(F)F)noc1C([H])([H])[H],0.6802527742883042,0.490725244382897
652155,[H]/C(c1oc([H])c([H])c1[H])=c1/sc2n(c1=O)C(N([H])[H])=C(C(=O)OC([H])([H])C([H])([H])[H])C([H])(c1oc([H])c([H])c1[H])C=2C(=O)OC([H])([H])[H],0.6596920909014814,0.46272524914151125
656325,[H]c1c(C(=O)OC([H])([H])C([H])([H])[H])n(C([H])(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])[H])c2c([H])c(C([H])([H])[H])sc12,0.46431267199460424,0.5197607157267395
660429,[H]c1oc(C([H])([H])N([H])C(=O)C([H])([H])Sc2nc(N([H])[H])c3c4c(sc3n2)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C4([H])[H])c([H])c1[H],0.5885842943772108,0.5231321005771731
667046,[H]c1c([H])c([H])c2c(nc(N([H])c3nc4c([H])c([H])c([H])c([H])c4n3C([H])([H])C([H])([H])C([H])([H])[H])n2C([H])([H])[H])c1[H],0.45730904190097205,0.4508698961837915
2320436,[H]c1c([H])c(C2=Nc3c(c(C([H])([H])[H])nn3C([H])([H])C([H])([H])C#N)P(=S)(N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])O2)c([H])c([H])c1F,0.6092908172660207,0.4734106972100141
3235830,[H]c1c([H])c(SC([H])([H])[H])c([H])c(N([H])C(=O)C([H])([H])n2c(C(=O)OC([H])([H])[H])c([H])c3sc(Cl)c([H])c32)c1[H],0.5968481916973613,0.46101338069774006
3237720,[H]c1c([H])c(C([H])([H])N([H])C(=O)c2noc3c2C([H])([H])C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C3([H])[H])c([H])c([H])c1F,0.5003200370911619,0.5324225536652942
1187950,[H]c1nc(N2C([H])([H])C([H])([H])N(C([H])([H])c3c(N([H])C(=O)c4oc([H])c([H])c4[H])sc(C([H])([H])[H])c3C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1[H],0.5998067298570473,0.4943599550615149
3238878,[H]c1c(C(=O)N([H])c2c(C([H])([H])[H])nn(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c2C([H])([H])[H])noc1-c1c([H])c([H])c([H])c(OC([H])([H])[H])c1[H],0.6080241928432468,0.5248388285425916
1518884,[H]c1c(OC([H])([H])c2c(C(=O)OC([H])([H])C([H])([H])[H])nnn2-c2nonc2N([H])[H])c([H])c(C([H])([H])[H])c(Cl)c1C([H])([H])[H],0.5941792239726797,0.4770903295558681
588745,[H]c1c([H])c(C([H])([H])n2c(-c3nonc3N([H])[H])nc3c([H])c([H])c([H])c([H])c32)c(Cl)c([H])c1F,0.521230010011648,0.45506024003568063
750059,[H]c1nc2sc(C(=O)N([H])[H])c(N([H])[H])c2c(N([H])c2c([H])c([H])c([H])c([H])c2[H])c1[H],0.4182041771971715,0.531549237019677
2193325,[H]c1c([H])c([H])c(-n2c([H])c(C#N)c(N([H])C(=O)c3nn(C([H])([H])C([H])([H])[H])c([H])c3Br)c2C(=O)OC([H])([H])C([H])([H])[H])c([H])c1[H],0.6754880095226181,0.5142913319906316
2967368,[H]c1nc2c([H])c([H])c([H])c([H])c2c(N([H])C(=O)C([H])([H])Sc2nnnn2C2([H])C([H])([H])C3([H])C([H])([H])C([H])([H])C2([H])C3([H])[H])c1[H],0.5772676994931054,0.45494306271005996
2954106,[H]c1c([H])c(N([H])C(=O)N([H])c2c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])c([H])c2c1OC([H])([H])O2,0.5197866495215224,0.4571520746449297
889692,[H]Oc1c(C([H])([H])C([H])=C([H])[H])c([H])c([H])c([H])c1C([H])([H])N([H])c1nc2c([H])c([H])c([H])c([H])c2n1C([H])([H])C([H])([H])C([H])([H])[H],0.4852463318843269,0.4354794112391461
2943028,[H]N=C1Oc2c([H])c3c(c([H])c2C([H])(c2c([H])c([H])c(Cl)c([H])c2[H])C1([H])C#N)OC([H])([H])O3,0.4934494588619569,0.5195504057037633
2056126,[H]c1oc(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])Sc2nc(C(F)(F)F)c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])n2)c([H])c1[H],0.5872038764989315,0.5325603857286593
2947289,[H]Oc1c([H])c([H])c(Cl)c([H])c1C([H])(N([H])c1nc([H])c(Br)c([H])c1[H])C([H])([H])[H],0.4933428262796662,0.44085817261347626
2948326,[H]Oc1c([H])c([H])c(Cl)c([H])c1C([H])(N([H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])C([H])([H])[H],0.4046079235093549,0.43187972813806697
5307805,[H]c1oc(C2([H])C([H])([H])C(=O)c3c(C([H])([H])[H])c(C(=O)OC([H])([H])C([H])([H])OC([H])(C([H])([H])[H])C([H])([H])[H])n([H])c3C2([H])[H])c([H])c1[H],0.524552719876492,0.480022730314728
5308071,[H]c1nc(N([H])C(=O)C([H])(n2c([H])c([H])c([H])c2[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])sc1Br,0.5698375602748619,0.41986665723122335
5308109,[H]c1c([H])c(OC([H])([H])[H])c(N([H])C(=O)C([H])([H])N(c2c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])S(=O)(=O)c2c(C([H])([H])[H])noc2C([H])([H])[H])c([H])c1OC([H])([H])[H],0.7127274492085577,0.47930551962508816
775360,[H]c1c(Cl)sc(C(=O)N([H])c2c([H])c([H])c3nc(C([H])([H])[H])sc3c2[H])c1[H],0.4623324076863232,0.5240297972823632
746147,[H]c1c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1C(=O)N([H])c1nc2c(s1)C([H])([H])C([H])([H])C([H])([H])C2([H])[H],0.4500336041340823,0.5195017473410397
2883391,[H]C(=C(C([H])([H])[H])C([H])([H])[H])C1([H])C([H])(C(=O)N([H])c2nc([H])c(Br)c([H])c2[H])C1(C([H])([H])[H])C([H])([H])[H],0.4867470326523498,0.3854540977464034
1050766,[H]c1oc(C([H])([H])N([H])C([H])([H])C(=O)N([H])c2sc3c(c2C(=O)N([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2OC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],0.6755986170235582,0.48142714756608995
2296209,[H]c1c([H])c(S(=O)(=O)N([H])c2c([H])c(OC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])c([H])c([H])c1OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0.5552672989143121,0.5003575798410909
1324435,[H]/C(=N\n1c([H])nnc1[H])c1c([H])c(C([H])([H])[H])n(-c2c([H])c([H])c(OC([H])([H])c3c([H])c([H])c([H])c([H])c3F)c([H])c2[H])c1C([H])([H])[H],0.5900769754276325,0.49278303674382673
711116,[H]c1c([H])c([H])c(-c2sc3nc(C([H])([H])[H])n(-n4c(C([H])([H])[H])c([H])c([H])c4C([H])([H])[H])c(=O)c3c2[H])c([H])c1[H],0.50842066183709,0.5038000052027617
2920901,[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N(S(=O)(=O)c3c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c3[H])C([H])(C([H])([H])[H])C2([H])[H])c([H])c([H])c1OC([H])([H])C([H])([H])[H],0.6909608073870266,0.48830855564150216
5388997,[H]Oc1c([H])c([H])c([H])c2c1C(=O)[C@]1([H])C(=O)[C@]3(O[H])C(=O)[C@@]([H])(C(=O)N([H])[H])C(=O)[C@@]([H])(N(C([H])([H])[H])C([H])([H])[H])[C@]3([H])C([H])([H])[C@]1([H])[C@@]2(O[H])C([H])([H])[H],0.662242554648094,0.22015194709239064
5892268,[H]Oc1c(-c2nnc(SC([H])([H])C(=O)N([H])c3nnc(C([H])([H])C([H])([H])[H])s3)n2C([H])([H])C([H])([H])[H])c([H])c2c([H])c([H])c([H])c([H])c2c1[H],0.6572478280222859,0.5536555278527565
646700,[H]c1nc([H])c(C([H])([H])C([H])(C#N)C(=O)N([H])c2c([H])c([H])c([H])c([H])c2C([H])([H])C([H])([H])[H])c([H])c1[H],0.40863315279385704,0.5206884421276039
646794,[H]c1nc([H])c(C2([H])N(C([H])([H])C3([H])OC([H])([H])C([H])([H])C3([H])[H])C(=O)C(=O)C2([H])C(=O)c2oc([H])c([H])c2[H])c([H])c1[H],0.5385522539534192,0.5481883536379074
649540,[H]Oc1c([H])c([H])c(C2([H])N(C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C(=O)C(=O)C2([H])C(=O)c2oc(C([H])([H])[H])c([H])c2[H])c([H])c1OC([H])([H])C([H])([H])[H],0.6659364482117376,0.518584698961315
5766180,[H]c1c([H])c([H])c(C(=O)C2([H])C(=O)C(=O)N(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C2([H])c2c([H])c([H])c([H])c([H])c2OC([H])([H])[H])c([H])c1[H],0.5553166671257823,0.43269006434395924
651205,[H]n1c(C([H])([H])[H])c(C#N)c2nc(C([H])([H])[H])c(C([H])([H])C([H])([H])[H])c(=O)n21,0.2688747795586892,0.501647352684298
652107,[H]c1oc(C(=O)C2([H])C(=O)C(=O)N(C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C2([H])c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])c([H])c1[H],0.648548431522028,0.5283196032792006
6398928,[H]c1c(C([H])([H])[H])oc(C2([H])N(C([H])([H])C([H])([H])OC([H])([H])[H])C(=O)C(=O)C2([H])C(=O)c2c([H])c([H])c([H])c(OC([H])([H])C([H])([H])[H])c2[H])c1[H],0.5844177485187313,0.47780243051611226
653420,[H]c1c([H])c(-c2c(C([H])([H])[H])n([H])n3c(=O)c4c(nc23)C([H])([H])C([H])([H])C4([H])[H])c([H])c([H])c1Cl,0.44631765186264977,0.4799871119115452
654182,[H]c1c([H])c([H])c(-c2c(C([H])([H])[H])n([H])n3c(=O)c([H])c(C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])nc23)c([H])c1[H],0.46787550383240034,0.5281832673594824
654635,[H]Oc1c([H])c([H])c(C2([H])N(C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C(=O)C(=O)C2([H])C(=O)c2oc(C([H])([H])[H])c([H])c2[H])c([H])c1OC([H])([H])[H],0.648548431522028,0.49678948860760724
655344,[H]c1nc([H])c(C2([H])N(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C(=O)C(=O)C2([H])C(=O)c2oc([H])c([H])c2[H])c([H])c1[H],0.5477101863539109,0.5187496900967451
655756,[H]c1nc([H])c([H])c(C2([H])N(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C(=O)C(=O)C2([H])C(=O)c2oc([H])c([H])c2[H])c1[H],0.5477101863539109,0.4781732053029349
5766372,[H]c1c([H])c([H])c(C(=O)C2([H])C(=O)C(=O)N(C([H])([H])C([H])([H])C([H])([H])OC([H])([H])[H])C2([H])c2c([H])c([H])c3c(c2[H])OC([H])([H])O3)c([H])c1[H],0.5983920081187117,0.5172448927460304
656027,[H]c1oc(C(=O)C2([H])C(=O)C(=O)N(C([H])([H])C([H])([H])c3c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c3[H])C2([H])c2sc([H])c([H])c2[H])c([H])c1[H],0.6560058147251495,0.49497183150400903
23664709,[H]c1c([H])c([H])c(C([H])([H])C(=O)N([H])[C@]2([H])C(=O)N3[C@@]([H])(C(=O)[O-])C(C([H])([H])[H])(C([H])([H])[H])S[C@@]32[H])c([H])c1[H],0.505122973696007,0.45024261117807096
658811,[H]c1c([H])c([H])c(C([H])([H])[H])c(-n2c(N([H])C(=O)C([H])([H])C([H])([H])[H])c(C#N)c3nc4c([H])c([H])c([H])c([H])c4nc32)c1[H],0.5401254129801153,0.4718850395926919
658816,[H]c1c([H])c([H])c2nc3c(nc2c1[H])c(C#N)c(N([H])C(=O)C([H])([H])C([H])([H])[H])n3C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0.4852035707989715,0.5071255143534201
658861,[H]c1c([H])c([H])c2nc3c(nc2c1[H])c(C#N)c(N([H])C(=O)C([H])([H])[H])n3C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0.46083905984775375,0.5390652211639715
5389251,[H]c1oc(C([H])([H])N2C(=O)C(=O)C([H])(C(=O)c3c([H])c([H])c([H])c([H])c3[H])C2([H])c2c([H])c(OC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])c([H])c1[H],0.6305884316610264,0.40852611543159295
660781,[H]c1oc(C(=O)C2([H])C(=O)C(=O)N(C([H])([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])C2([H])c2c([H])c(OC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])c([H])c1[H],0.6768426281204926,0.5114969446664818
5389274,[H]c1oc(C([H])([H])N2C(=O)C(=O)C([H])(C(=O)c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])C2([H])c2c([H])c([H])c(C(=O)OC([H])([H])[H])c([H])c2[H])c([H])c1[H],0.6658920171954381,0.5360057113743494
5389295,[H]c1nn(-c2c([H])c([H])c([H])c([H])c2[H])c(C([H])([H])[H])c1C(=O)C1([H])C(=O)C(=O)N(C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C1([H])c1oc(C([H])([H])[H])c([H])c1[H],0.7002898688701688,0.5050053788582288
661728,[H]c1oc(C(=O)C2([H])C(=O)C(=O)N(C([H])([H])C([H])([H])C([H])([H])OC([H])([H])[H])C2([H])c2c([H])c([H])c(Br)c([H])c2[H])c([H])c1[H],0.6304580743362259,0.48208073799327217
